t,u1,u2,u3
6.446446446446446821e+00,7.995637653973796111e-01,4.081918978294783451e-01,-1.099086686588625517e+00
6.456456456456456827e+00,7.972282582006643414e-01,3.993880220926298574e-01,-1.105543992728878822e+00
6.466466466466466834e+00,7.949334245324540804e-01,3.905606033413405731e-01,-1.111843316162995698e+00
6.476476476476476840e+00,7.926801323661403220e-01,3.817103562189035904e-01,-1.117985361182004977e+00
6.486486486486486847e+00,7.904692273009892300e-01,3.728379885468069421e-01,-1.123970818730419152e+00
6.496496496496496853e+00,7.883015325621410829e-01,3.639442013247339291e-01,-1.129800366406235490e+00
6.506506506506506859e+00,7.861778490006103848e-01,3.550296887305625648e-01,-1.135474668460934478e+00
6.516516516516516866e+00,7.840989550932860874e-01,3.460951381203660748e-01,-1.140994375799481375e+00
6.526526526526526872e+00,7.820656069429314794e-01,3.371412300284126196e-01,-1.146360125980324884e+00
6.536536536536536879e+00,7.800785382781840749e-01,3.281686381671654051e-01,-1.151572543215398259e+00
6.546546546546546885e+00,7.781384604535558358e-01,3.191780294272826835e-01,-1.156632238370118637e+00
6.556556556556556892e+00,7.762460624494328387e-01,3.101700638776176411e-01,-1.161539808963387266e+00
6.566566566566566898e+00,7.744020108720756079e-01,3.011453947652185659e-01,-1.166295839167589277e+00
6.576576576576576905e+00,7.726069499536190044e-01,2.921046685153287914e-01,-1.170900899808593909e+00
6.586586586586586911e+00,7.708615015520722258e-01,2.830485247313864194e-01,-1.175355548365754732e+00
6.596596596596596918e+00,7.691662651513186955e-01,2.739775961950249306e-01,-1.179660328971908756e+00
6.606606606606606924e+00,7.675218178611161735e-01,2.648925088660726290e-01,-1.183815772413377765e+00
6.616616616616616930e+00,7.659287144170967565e-01,2.557938818825526983e-01,-1.187822396129967206e+00
6.626626626626626937e+00,7.643874871807668780e-01,2.466823275606837562e-01,-1.191680704214966857e+00
6.636636636636636943e+00,7.628986461395071972e-01,2.375584513948789112e-01,-1.195391187415149936e+00
6.646646646646646950e+00,7.614626789065728207e-01,2.284228520577467059e-01,-1.198954323130774435e+00
6.656656656656656956e+00,7.600800507210931922e-01,2.192761214000905068e-01,-1.202370575415582232e+00
6.666666666666666963e+00,7.587512044480718698e-01,2.101188444509087816e-01,-1.205640394976798646e+00
6.676676676676676969e+00,7.574765605783868594e-01,2.009515994173949049e-01,-1.208764219175133992e+00
6.686686686686686976e+00,7.562565172287905035e-01,1.917749576849373250e-01,-1.211742472024782025e+00
6.696696696696696982e+00,7.550914501419094815e-01,1.825894838171196743e-01,-1.214575564193420609e+00
6.706706706706706989e+00,7.539817126862446983e-01,1.733957355557202429e-01,-1.217263893002211939e+00
6.716716716716716995e+00,7.529276358561713955e-01,1.641942638207127270e-01,-1.219807842425802313e+00
6.726726726726727001e+00,7.519295282719391516e-01,1.549856127102654524e-01,-1.222207783092321476e+00
6.736736736736737008e+00,7.509876761796718814e-01,1.457703195007420405e-01,-1.224464072283383720e+00
6.746746746746747014e+00,7.501023434513678367e-01,1.365489146467011583e-01,-1.226577053934087669e+00
6.756756756756757021e+00,7.492737715848996061e-01,1.273219217808963521e-01,-1.228547058633015165e+00
6.766766766766767027e+00,7.485021797040138924e-01,1.180898577142761030e-01,-1.230374403622232826e+00
6.776776776776777034e+00,7.477877645583319577e-01,1.088532324359840486e-01,-1.232059392797290931e+00
6.786786786786787040e+00,7.471307005233492893e-01,9.961254911335892803e-02,-1.233602316707224311e+00
6.796796796796797047e+00,7.465311396004356004e-01,9.036830409193430391e-02,-1.235003452554551240e+00
6.806806806806807053e+00,7.459892114168351629e-01,8.112098689543895125e-02,-1.236263064195274319e+00
6.816816816816817060e+00,7.455050232256662524e-01,7.187108022579635769e-02,-1.237381402138880482e+00
6.826826826826827066e+00,7.450786599059217030e-01,6.261905996312533418e-02,-1.238358703548340101e+00
6.836836836836837072e+00,7.447101839624685748e-01,5.336539516573957087e-02,-1.239195192240108323e+00
6.846846846846847079e+00,7.443996355260483755e-01,4.411054807014797019e-02,-1.239891078684123515e+00
6.856856856856857085e+00,7.441470323532766162e-01,3.485497409105386968e-02,-1.240446560003809040e+00
6.866866866866867092e+00,7.439523698266433671e-01,2.559912182135642977e-02,-1.240861819976071478e+00
6.876876876876877098e+00,7.438156209545130348e-01,1.634343303214930154e-02,-1.241137029031301964e+00
6.886886886886887105e+00,7.437367363711242518e-01,7.088342672721237303e-03,-1.241272344253375737e+00
6.896896896896897111e+00,7.437156443365898761e-01,-2.165721129443909376e-03,-1.241267909379651702e+00
6.906906906906907118e+00,7.437522507368974356e-01,-1.141833706866718368e-02,-1.241123854800973314e+00
6.916916916916917124e+00,7.438464390839083507e-01,-2.066909066107491810e-02,-1.240840297561667471e+00
6.926926926926927131e+00,7.439980705153586005e-01,-2.991757424459812187e-02,-1.240417341359545622e+00
6.936936936936937137e+00,7.442069837948583899e-01,-3.916338697897309151e-02,-1.239855076545903101e+00
6.946946946946947143e+00,7.444729953118922605e-01,-4.840613484574063374e-02,-1.239153580125519127e+00
6.956956956956957150e+00,7.447958990818193126e-01,-5.764543064824700913e-02,-1.238312915756657695e+00
6.966966966966967156e+00,7.451754667458724279e-01,-6.688089401164332148e-02,-1.237333133751065795e+00
6.976976976976977163e+00,7.456114475711592693e-01,-7.611215138288562887e-02,-1.236214271073975191e+00
6.986986986986987169e+00,7.461035684506616139e-01,-8.533883603073466606e-02,-1.234956351344101533e+00
