epoch,parameter1,parameter2,parameter3,parameter4
2090,3.0965836,0.12473941,0.4305274,0.4813741
2091,3.0965848,0.12473965,0.43052825,0.4813752
2092,3.096586,0.12474017,0.4305293,0.4813762
2093,3.0965872,0.124740444,0.43053022,0.48137727
2094,3.0965884,0.12474079,0.43053117,0.48137832
2095,3.0965896,0.12474136,0.43053228,0.48137933
2096,3.0965908,0.12474181,0.4305333,0.4813804
2097,3.096592,0.124742195,0.43053424,0.48138154
2098,3.0965931,0.124742664,0.43053526,0.48138258
2099,3.0965943,0.124743305,0.43053642,0.48138353
2100,3.0965955,0.12474389,0.43053755,0.48138458
2101,3.0965967,0.12474435,0.4305386,0.48138568
2102,3.096598,0.12474492,0.43053967,0.48138672
2103,3.096598,0.12474517,0.4305402,0.4813872
2104,3.096598,0.12474534,0.43054065,0.48138776
2105,3.096598,0.12474552,0.43054113,0.4813883
2106,3.096598,0.12474575,0.43054163,0.4813888
2107,3.096598,0.12474598,0.43054217,0.48138928
2108,3.096598,0.12474615,0.43054262,0.48138988
2109,3.096598,0.12474635,0.43054307,0.48139048
2110,3.096598,0.124746636,0.4305436,0.48139092
2111,3.096598,0.12474684,0.43054408,0.48139143
2112,3.096598,0.12474696,0.43054453,0.48139203
2113,3.096598,0.12474718,0.43054497,0.48139262
2114,3.096598,0.12474745,0.43054548,0.48139322
2115,3.096598,0.12474766,0.43054596,0.4813938
2116,3.096598,0.12474789,0.43054646,0.48139435
2117,3.096598,0.12474815,0.430547,0.48139492
2118,3.096598,0.12474837,0.43054745,0.4813955
2119,3.096598,0.12474857,0.43054792,0.4813961
2120,3.096598,0.124748625,0.43054828,0.4813968
2121,3.096598,0.12474876,0.43054873,0.4813974
2122,3.096598,0.124748975,0.4305492,0.48139796
2123,3.096598,0.124749266,0.43054974,0.4813984
2124,3.096598,0.1247495,0.4305502,0.48139894
2125,3.096598,0.12474977,0.43055072,0.4813995
2126,3.096598,0.124750085,0.43055132,0.4814
2127,3.096598,0.12475042,0.43055192,0.48140055
2128,3.096598,0.12475071,0.43055248,0.4814011
2129,3.096598,0.12475092,0.43055293,0.48140156
2130,3.096598,0.12475121,0.4305535,0.481402
2131,3.096598,0.12475146,0.430554,0.48140252
2132,3.096598,0.12475165,0.43055445,0.4814031
2133,3.096598,0.124751754,0.4305549,0.4814037
2134,3.096598,0.1247519,0.43055534,0.4814043
2135,3.096598,0.1247521,0.43055585,0.48140493
2136,3.096598,0.124752365,0.43055642,0.48140553
2137,3.096598,0.1247526,0.43055695,0.48140612
2138,3.096598,0.12475281,0.4305574,0.48140672
2139,3.096598,0.12475299,0.43055785,0.4814073
2140,3.0965989,0.12475307,0.4305583,0.4814079
2141,3.0965989,0.12475328,0.43055877,0.48140842
2142,3.0965989,0.124753505,0.43055925,0.4814089
2143,3.0965989,0.1247537,0.4305597,0.48140946
2144,3.0965996,0.124753766,0.43056014,0.48141006
2145,3.0966003,0.124753825,0.4305606,0.48141065
2146,3.0966008,0.124753915,0.43056104,0.48141125
2147,3.0966008,0.12475405,0.43056148,0.48141184
2148,3.0966008,0.124754235,0.43056193,0.48141244
2149,3.096601,0.12475433,0.43056238,0.48141304
2150,3.0966012,0.124754414,0.4305628,0.48141363
2151,3.0966012,0.12475453,0.43056324,0.48141423
2152,3.0966012,0.12475465,0.4305637,0.48141482
2153,3.0966015,0.12475476,0.43056414,0.48141536
2154,3.0966015,0.12475491,0.43056458,0.48141593
2155,3.0966015,0.12475513,0.43056503,0.48141652
2156,3.0966022,0.124755174,0.43056548,0.48141712
2157,3.096603,0.1247552,0.4305659,0.48141772
2158,3.0966039,0.12475523,0.43056625,0.4814183
2159,3.096604,0.12475532,0.43056667,0.4814189
2160,3.096604,0.124755435,0.43056712,0.4814195
2161,3.096604,0.12475567,0.43056756,0.4814201
2162,3.096604,0.12475592,0.43056804,0.4814207
2163,3.096604,0.124756135,0.4305685,0.4814213
2164,3.096604,0.124756336,0.43056893,0.4814219
2165,3.096604,0.12475647,0.43056938,0.48142248
2166,3.096604,0.124756806,0.43056998,0.481423
2167,3.096604,0.1247571,0.43057057,0.48142344
2168,3.096604,0.124757335,0.43057108,0.48142394
2169,3.096604,0.12475761,0.43057162,0.4814244
2170,3.0966043,0.12475777,0.43057206,0.4814249
2171,3.0966053,0.12475778,0.43057245,0.4814255
2172,3.0966055,0.12475787,0.4305729,0.4814261
2173,3.0966065,0.1247579,0.4305733,0.4814267
2174,3.0966067,0.124758005,0.43057376,0.48142728
2175,3.0966067,0.1247581,0.4305742,0.48142788
2176,3.096607,0.124758214,0.43057466,0.48142847
2177,3.096607,0.12475837,0.4305751,0.48142907
2178,3.0966072,0.1247585,0.43057555,0.48142967
2179,3.0966077,0.12475859,0.430576,0.48143026
2180,3.0966077,0.12475868,0.43057644,0.48143086
2181,3.0966089,0.12475876,0.4305769,0.48143145
2182,3.0966094,0.12475887,0.43057734,0.48143205
2183,3.0966094,0.12475903,0.43057778,0.48143265
2184,3.0966094,0.124759205,0.43057823,0.48143324
2185,3.0966098,0.12475933,0.43057868,0.48143384
2186,3.0966098,0.124759555,0.43057913,0.48143443
2187,3.0966098,0.12475976,0.4305796,0.48143494
2188,3.0966105,0.12475985,0.43058005,0.48143548
2189,3.0966105,0.12476006,0.4305805,0.48143592
2190,3.0966105,0.124760345,0.4305811,0.48143637
2191,3.0966108,0.12476046,0.43058154,0.48143694
2192,3.096611,0.12476054,0.430582,0.48143753
2193,3.096611,0.12476064,0.43058243,0.48143813
2194,3.0966113,0.12476072,0.43058288,0.48143873
2195,3.0966113,0.124760844,0.43058333,0.48143932
2196,3.0966113,0.12476109,0.4305838,0.48143992
2197,3.0966113,0.12476127,0.43058425,0.4814405
2198,3.0966113,0.12476145,0.43058476,0.48144108
2199,3.0966113,0.12476164,0.43058524,0.48144165
2200,3.0966113,0.12476177,0.43058568,0.48144224
2201,3.0966113,0.12476191,0.43058613,0.48144284
2202,3.0966113,0.12476206,0.43058658,0.48144343
2203,3.0966113,0.12476214,0.43058687,0.48144373
2204,3.0966113,0.12476222,0.43058717,0.48144403
2205,3.0966113,0.12476233,0.43058744,0.48144433
2206,3.0966113,0.124762446,0.43058774,0.48144463
2207,3.0966113,0.124762595,0.43058804,0.48144493
2208,3.0966113,0.12476273,0.43058833,0.48144522
2209,3.0966113,0.12476285,0.43058863,0.48144552
2210,3.0966113,0.124762975,0.43058893,0.48144582
2211,3.0966113,0.12476302,0.43058914,0.48144612
2212,3.0966113,0.12476301,0.4305893,0.48144642
2213,3.0966113,0.12476307,0.43058953,0.4814467
2214,3.0966113,0.12476316,0.4305898,0.481447
2215,3.0966113,0.124763295,0.4305901,0.4814473
2216,3.0966113,0.1247634,0.4305904,0.4814476
2217,3.0966113,0.12476347,0.43059066,0.4814479
2218,3.0966113,0.124763556,0.43059096,0.4814482
2219,3.0966113,0.12476364,0.43059123,0.4814485
2220,3.0966113,0.124763675,0.43059143,0.4814488
2221,3.0966113,0.12476376,0.43059173,0.4814491
2222,3.0966113,0.12476387,0.43059203,0.4814494
2223,3.0966113,0.124763966,0.43059233,0.4814497
2224,3.0966113,0.12476404,0.43059263,0.48145
2225,3.0966113,0.12476414,0.43059292,0.4814503
2226,3.0966113,0.124764256,0.43059322,0.4814506
2227,3.0966113,0.12476436,0.43059352,0.4814509
2228,3.0966113,0.12476445,0.43059382,0.48145118
2229,3.0966113,0.1247646,0.43059412,0.48145148
2230,3.0966113,0.124764726,0.4305944,0.48145178
2231,3.0966113,0.124764845,0.4305947,0.48145208
2232,3.0966113,0.12476498,0.430595,0.48145238
2233,3.0966113,0.12476514,0.4305953,0.48145258
2234,3.0966113,0.12476523,0.4305956,0.48145288
2235,3.0966113,0.12476528,0.4305958,0.48145318
2236,3.0966113,0.12476536,0.43059608,0.48145348
2237,3.0966113,0.12476547,0.43059638,0.48145378
2238,3.0966113,0.1247656,0.43059668,0.48145407
2239,3.0966113,0.12476574,0.43059698,0.48145437
2240,3.0966113,0.12476583,0.43059728,0.48145467
2241,3.0966113,0.12476593,0.43059757,0.48145497
2242,3.0966113,0.12476605,0.43059787,0.48145527
2243,3.0966113,0.12476615,0.43059817,0.48145556
2244,3.0966113,0.12476628,0.43059847,0.48145586
2245,3.0966113,0.12476641,0.43059877,0.48145616
2246,3.0966113,0.12476658,0.43059906,0.48145646
2247,3.0966113,0.12476677,0.43059936,0.48145676
2248,3.0966113,0.12476687,0.43059966,0.48145705
2249,3.0966113,0.12476699,0.43059996,0.48145735
2250,3.0966113,0.12476711,0.43060026,0.48145765
2251,3.0966113,0.12476724,0.43060055,0.48145795
2252,3.0966113,0.12476733,0.43060085,0.48145825
2253,3.0966113,0.124767445,0.43060115,0.48145854
2254,3.0966113,0.12476758,0.43060145,0.48145884
2255,3.0966113,0.12476765,0.43060172,0.48145914
2256,3.0966113,0.12476775,0.430602,0.48145944
2257,3.0966113,0.12476784,0.4306023,0.48145974
2258,3.0966113,0.124767914,0.4306026,0.48146003
2259,3.0966113,0.12476802,0.4306029,0.48146033
2260,3.0966113,0.12476812,0.4306032,0.48146063
2261,3.0966113,0.12476822,0.43060347,0.48146093
2262,3.0966113,0.12476829,0.43060377,0.48146123
2263,3.0966113,0.12476838,0.43060407,0.48146152
2264,3.0966113,0.12476851,0.43060437,0.48146182
2265,3.0966113,0.12476864,0.43060467,0.48146212
2266,3.0966113,0.12476875,0.43060496,0.48146242
2267,3.0966113,0.12476884,0.43060526,0.48146272
2268,3.0966113,0.12476893,0.43060556,0.48146302
2269,3.0966113,0.124769,0.43060583,0.4814633
2270,3.0966113,0.1247691,0.43060613,0.4814636
2271,3.0966113,0.12476918,0.43060642,0.4814639
2272,3.0966113,0.12476923,0.4306066,0.4814642
2273,3.0966113,0.12476934,0.4306069,0.4814645
2274,3.0966113,0.12476945,0.4306072,0.4814648
2275,3.0966113,0.12476954,0.4306075,0.4814651
2276,3.0966113,0.124769635,0.4306078,0.4814654
2277,3.0966113,0.12476972,0.43060803,0.4814657
2278,3.0966113,0.12476974,0.43060818,0.481466
2279,3.0966113,0.12476979,0.43060836,0.4814663
2280,3.0966113,0.12476981,0.4306085,0.4814666
2281,3.0966113,0.124769814,0.43060866,0.4814669
2282,3.0966113,0.124769814,0.4306088,0.4814672
2283,3.0966113,0.12476986,0.43060902,0.4814675
2284,3.0966113,0.12476996,0.43060932,0.48146778
2285,3.0966113,0.12477006,0.4306096,0.48146808
2286,3.0966113,0.12477019,0.4306099,0.48146838
2287,3.0966113,0.124770336,0.4306102,0.48146868
2288,3.0966113,0.12477048,0.4306105,0.48146898
2289,3.0966113,0.124770574,0.4306108,0.48146927
2290,3.0966113,0.124770686,0.4306111,0.48146957
2291,3.0966113,0.12477078,0.4306114,0.48146987
2292,3.0966113,0.124770895,0.4306117,0.48147017
2293,3.0966113,0.124771036,0.430612,0.48147047
2294,3.0966113,0.124771126,0.4306123,0.48147076
2295,3.0966113,0.12477119,0.43061256,0.48147106
2296,3.0966113,0.12477124,0.4306127,0.48147136
2297,3.0966113,0.12477127,0.4306129,0.48147166
2298,3.0966113,0.1247714,0.4306132,0.48147196
2299,3.0966113,0.124771535,0.4306135,0.48147225
2300,3.0966113,0.12477163,0.4306138,0.48147255
2301,3.0966113,0.12477178,0.43061408,0.48147285
2302,3.0966113,0.12477187,0.43061438,0.48147315
2303,3.0966113,0.12477191,0.43061453,0.4814733
2304,3.0966113,0.12477192,0.43061468,0.48147345
2305,3.0966113,0.12477194,0.43061483,0.4814736
2306,3.0966113,0.12477195,0.43061498,0.48147374
2307,3.0966113,0.12477203,0.43061513,0.4814739
2308,3.0966113,0.12477208,0.43061528,0.48147404
2309,3.0966113,0.12477212,0.43061543,0.4814742
2310,3.0966113,0.12477214,0.43061557,0.48147434
2311,3.0966113,0.12477216,0.43061572,0.4814745
2312,3.0966113,0.12477219,0.43061587,0.48147464
2313,3.0966113,0.1247722,0.43061602,0.4814748
2314,3.0966113,0.12477223,0.43061617,0.48147494
2315,3.0966113,0.12477228,0.43061632,0.48147509
2316,3.0966113,0.12477232,0.43061647,0.48147523
2317,3.0966113,0.12477238,0.43061662,0.48147538
2318,3.0966113,0.12477244,0.43061677,0.48147553
2319,3.0966113,0.124772474,0.43061692,0.48147568
2320,3.0966113,0.12477252,0.43061706,0.48147583
2321,3.0966113,0.124772556,0.4306172,0.48147598
2322,3.0966113,0.12477259,0.43061736,0.48147613
2323,3.0966113,0.12477263,0.4306175,0.48147628
2324,3.0966113,0.12477266,0.43061766,0.48147643
2325,3.0966113,0.1247727,0.4306178,0.48147658
2326,3.0966113,0.12477275,0.43061796,0.48147672
2327,3.0966113,0.12477279,0.4306181,0.48147687
2328,3.0966113,0.12477283,0.43061826,0.48147702
2329,3.0966113,0.124772854,0.4306184,0.48147717
2330,3.0966113,0.12477288,0.43061855,0.48147732
2331,3.0966113,0.124772914,0.4306187,0.48147747
2332,3.0966113,0.12477295,0.43061885,0.48147762
2333,3.0966113,0.12477299,0.430619,0.48147777
2334,3.0966113,0.12477302,0.43061915,0.48147792
2335,3.0966113,0.12477304,0.4306193,0.48147807
2336,3.0966113,0.12477305,0.43061945,0.4814782
2337,3.0966113,0.12477308,0.4306196,0.48147836
2338,3.0966113,0.12477315,0.43061975,0.4814785
2339,3.0966113,0.12477321,0.4306199,0.48147866
2340,3.0966113,0.12477323,0.43062004,0.4814788
2341,3.0966113,0.12477326,0.4306202,0.48147896
2342,3.0966113,0.124773316,0.43062034,0.4814791
2343,3.0966113,0.12477338,0.4306205,0.48147926
2344,3.0966113,0.12477342,0.43062064,0.4814794
2345,3.0966113,0.12477346,0.4306208,0.48147956
2346,3.0966113,0.12477351,0.43062094,0.4814797
2347,3.0966113,0.12477352,0.4306211,0.48147985
2348,3.0966113,0.124773525,0.43062124,0.48148
2349,3.0966113,0.12477352,0.4306214,0.48148015
2350,3.0966113,0.124773525,0.43062153,0.4814803
2351,3.0966113,0.12477356,0.43062168,0.48148045
2352,3.0966113,0.1247736,0.43062183,0.4814806
2353,3.0966113,0.12477364,0.43062198,0.48148075
2354,3.0966113,0.12477368,0.43062213,0.4814809
2355,3.0966113,0.124773726,0.43062228,0.48148105
2356,3.0966113,0.12477375,0.43062243,0.4814812
2357,3.0966113,0.12477378,0.43062258,0.48148134
2358,3.0966113,0.12477383,0.43062273,0.4814815
2359,3.0966113,0.12477387,0.43062288,0.48148164
2360,3.0966113,0.124773934,0.43062302,0.4814818
2361,3.0966113,0.124774,0.43062317,0.48148194
2362,3.0966113,0.12477405,0.43062332,0.4814821
2363,3.0966113,0.12477408,0.43062347,0.48148224
2364,3.0966113,0.12477412,0.43062362,0.4814824
2365,3.0966113,0.12477416,0.43062377,0.48148254
2366,3.0966113,0.12477422,0.43062392,0.48148268
2367,3.0966113,0.124774255,0.43062407,0.48148283
2368,3.0966113,0.12477427,0.43062422,0.48148298
2369,3.0966113,0.124774314,0.43062437,0.48148313
2370,3.0966113,0.12477435,0.4306245,0.48148328
2371,3.0966113,0.12477439,0.43062466,0.48148343
2372,3.0966113,0.124774426,0.4306248,0.48148358
2373,3.0966113,0.12477446,0.43062496,0.48148373
2374,3.0966113,0.1247745,0.4306251,0.48148388
2375,3.0966113,0.12477454,0.43062526,0.48148403
2376,3.0966113,0.12477457,0.4306254,0.48148417
2377,3.0966113,0.124774575,0.43062556,0.48148432
2378,3.0966113,0.12477459,0.4306257,0.48148447
2379,3.0966113,0.12477461,0.43062586,0.48148462
2380,3.0966113,0.12477462,0.430626,0.48148477
2381,3.0966113,0.12477462,0.43062615,0.48148492
2382,3.0966113,0.12477463,0.4306263,0.48148507
2383,3.0966113,0.12477465,0.43062645,0.48148522
2384,3.0966113,0.12477468,0.4306266,0.48148537
2385,3.0966113,0.12477475,0.43062675,0.48148552
2386,3.0966113,0.124774806,0.4306269,0.48148566
2387,3.0966113,0.12477486,0.43062705,0.4814858
2388,3.0966113,0.1247749,0.4306272,0.48148596
2389,3.0966113,0.12477496,0.43062735,0.4814861
2390,3.0966113,0.12477502,0.4306275,0.48148626
2391,3.0966113,0.12477508,0.43062764,0.4814864
2392,3.0966113,0.12477514,0.4306278,0.48148656
2393,3.0966113,0.12477518,0.43062794,0.4814867
2394,3.0966113,0.12477522,0.4306281,0.48148686
2395,3.0966113,0.12477526,0.43062824,0.481487
2396,3.0966113,0.1247753,0.4306284,0.48148715
2397,3.0966113,0.12477534,0.43062854,0.4814873
2398,3.0966113,0.12477538,0.4306287,0.48148745
2399,3.0966113,0.12477544,0.43062884,0.4814876
2400,3.0966113,0.124775514,0.430629,0.48148775
2401,3.0966113,0.12477559,0.43062913,0.4814879
2402,3.0966113,0.12477563,0.43062928,0.48148805
2403,3.0966113,0.12477567,0.43062928,0.4814881
2404,3.0966113,0.12477571,0.43062928,0.48148814
2405,3.0966113,0.12477574,0.43062928,0.4814882
2406,3.0966113,0.12477577,0.43062928,0.48148823
2407,3.0966113,0.124775805,0.43062928,0.48148823
2408,3.0966113,0.12477584,0.43062928,0.48148826
2409,3.0966113,0.12477588,0.43062934,0.48148826
2410,3.0966113,0.12477592,0.43062946,0.48148826
2411,3.0966113,0.12477593,0.43062946,0.48148835
2412,3.0966113,0.12477593,0.43062946,0.4814884
2413,3.0966113,0.12477597,0.43062946,0.4814884
2414,3.0966113,0.124776006,0.43062946,0.4814884
2415,3.0966113,0.12477604,0.43062946,0.4814884
2416,3.0966113,0.12477604,0.43062946,0.48148853
2417,3.0966113,0.12477606,0.43062946,0.48148862
2418,3.0966113,0.124776065,0.43062946,0.48148873
2419,3.0966113,0.12477609,0.43062946,0.48148882
2420,3.0966113,0.124776125,0.43062946,0.48148885
2421,3.0966113,0.12477616,0.43062946,0.48148885
2422,3.0966113,0.1247762,0.43062946,0.48148888
2423,3.0966113,0.12477623,0.43062946,0.4814889
2424,3.0966113,0.12477627,0.43062946,0.4814889
2425,3.0966113,0.1247763,0.43062946,0.48148897
2426,3.0966113,0.1247763,0.43062946,0.48148897
2427,3.0966113,0.12477632,0.43062946,0.481489
2428,3.0966113,0.12477633,0.43062946,0.481489
2429,3.0966113,0.12477637,0.43062955,0.481489
2430,3.0966113,0.124776386,0.43062955,0.481489
2431,3.0966113,0.124776416,0.43062955,0.481489
2432,3.0966113,0.12477644,0.43062955,0.481489
2433,3.0966113,0.12477647,0.43062955,0.481489
2434,3.0966113,0.124776505,0.43062955,0.481489
2435,3.0966113,0.12477654,0.43062955,0.481489
2436,3.0966113,0.12477658,0.43062955,0.481489
2437,3.0966113,0.12477662,0.43062958,0.481489
2438,3.0966113,0.124776654,0.43062967,0.481489
2439,3.0966113,0.12477667,0.43062967,0.481489
2440,3.0966113,0.12477669,0.43062967,0.481489
2441,3.0966113,0.12477673,0.43062973,0.481489
2442,3.0966113,0.124776766,0.43062973,0.481489
2443,3.0966113,0.1247768,0.43062976,0.481489
2444,3.0966113,0.12477684,0.43062976,0.48148903
2445,3.0966113,0.12477686,0.43062976,0.4814891
2446,3.0966113,0.124776885,0.43062976,0.4814891
2447,3.0966113,0.124776915,0.43062976,0.4814891
2448,3.0966113,0.12477694,0.43062976,0.4814891
2449,3.0966113,0.12477695,0.43062976,0.4814891
2450,3.0966113,0.12477699,0.4306298,0.4814891
2451,3.0966113,0.12477703,0.43062982,0.4814891
2452,3.0966113,0.124777064,0.43062982,0.4814891
2453,3.0966113,0.1247771,0.43062982,0.4814891
2454,3.0966113,0.12477714,0.4306299,0.4814891
2455,3.0966113,0.1247772,0.43063006,0.4814891
2456,3.0966113,0.124777235,0.43063018,0.4814891
2457,3.0966113,0.12477727,0.43063024,0.4814891
2458,3.0966113,0.12477731,0.4306303,0.4814891
2459,3.0966113,0.12477735,0.4306303,0.4814891
2460,3.0966113,0.124777354,0.4306303,0.48148915
2461,3.0966113,0.124777354,0.4306303,0.48148915
2462,3.0966113,0.12477736,0.4306303,0.48148918
2463,3.0966113,0.12477736,0.4306303,0.48148924
2464,3.0966113,0.12477738,0.4306303,0.4814893
2465,3.0966113,0.124777414,0.4306303,0.4814893
2466,3.0966113,0.12477742,0.4306303,0.4814893
2467,3.0966113,0.12477742,0.4306303,0.4814894
2468,3.0966113,0.12477742,0.4306303,0.48148942
2469,3.0966113,0.12477744,0.4306303,0.48148942
2470,3.0966113,0.12477745,0.4306303,0.48148948
2471,3.0966113,0.12477747,0.4306303,0.48148948
2472,3.0966113,0.12477747,0.4306303,0.4814895
2473,3.0966113,0.1247775,0.4306303,0.48148954
2474,3.0966113,0.12477754,0.4306303,0.48148954
2475,3.0966113,0.12477757,0.4306303,0.48148957
2476,3.0966113,0.12477761,0.4306303,0.48148957
2477,3.0966113,0.12477764,0.4306303,0.48148957
2478,3.0966113,0.124777675,0.4306303,0.48148957
2479,3.0966113,0.12477771,0.4306303,0.48148957
2480,3.0966113,0.12477774,0.4306303,0.48148966
2481,3.0966113,0.12477778,0.4306303,0.4814897
2482,3.0966113,0.12477779,0.4306303,0.4814898
2483,3.0966113,0.12477779,0.4306303,0.48148996
2484,3.0966113,0.12477779,0.4306303,0.4814901
2485,3.0966113,0.124777794,0.4306303,0.48149016
2486,3.0966113,0.12477783,0.4306303,0.48149016
2487,3.0966113,0.12477787,0.4306303,0.48149016
2488,3.0966113,0.124777906,0.4306303,0.48149016
2489,3.0966113,0.12477794,0.4306303,0.48149016
2490,3.0966113,0.12477797,0.4306303,0.48149016
2491,3.0966113,0.12477798,0.4306303,0.48149022
2492,3.0966113,0.12477799,0.4306303,0.48149034
2493,3.0966113,0.124778025,0.4306303,0.48149037
2494,3.0966113,0.12477806,0.4306303,0.48149037
2495,3.0966113,0.124778084,0.4306303,0.48149037
2496,3.0966113,0.124778084,0.4306303,0.48149043
2497,3.0966113,0.12477811,0.4306303,0.48149043
2498,3.0966113,0.124778144,0.4306303,0.48149043
2499,3.0966113,0.12477818,0.4306303,0.48149043
2500,3.0966113,0.12477822,0.4306303,0.48149043
2501,3.0966113,0.124778256,0.43063033,0.48149043
2502,3.0966113,0.12477829,0.43063033,0.48149043
2503,3.0966113,0.12477829,0.43063033,0.48149043
2504,3.0966113,0.12477829,0.43063033,0.48149043
2505,3.0966113,0.12477829,0.43063033,0.48149043
2506,3.0966113,0.12477829,0.43063033,0.48149043
2507,3.0966113,0.12477829,0.43063033,0.48149043
2508,3.0966113,0.12477829,0.43063033,0.48149043
2509,3.0966113,0.12477829,0.43063033,0.48149043
2510,3.0966113,0.12477829,0.43063033,0.48149043
2511,3.0966113,0.12477829,0.43063033,0.48149043
2512,3.0966113,0.12477829,0.43063033,0.48149043
2513,3.0966113,0.12477829,0.43063033,0.48149043
2514,3.0966113,0.12477829,0.43063033,0.48149043
2515,3.0966113,0.12477829,0.43063033,0.48149043
2516,3.0966113,0.12477829,0.43063033,0.48149043
2517,3.0966113,0.12477829,0.43063033,0.48149043
2518,3.0966113,0.12477829,0.43063033,0.48149043
2519,3.0966113,0.12477829,0.43063033,0.48149043
2520,3.0966113,0.12477829,0.43063033,0.48149043
2521,3.0966113,0.12477829,0.43063033,0.48149043
2522,3.0966113,0.12477829,0.43063033,0.48149043
2523,3.0966113,0.12477829,0.43063033,0.48149043
2524,3.0966113,0.12477829,0.43063033,0.48149043
2525,3.0966113,0.12477833,0.43063033,0.48149043
2526,3.0966113,0.12477837,0.43063033,0.48149043
2527,3.0966113,0.124778405,0.43063033,0.48149043
2528,3.0966113,0.12477844,0.43063033,0.48149043
2529,3.0966113,0.12477848,0.43063033,0.48149043
2530,3.0966113,0.12477852,0.43063033,0.48149043
2531,3.0966113,0.12477854,0.43063033,0.48149043
2532,3.0966113,0.12477854,0.43063033,0.48149043
2533,3.0966113,0.12477854,0.43063033,0.48149043
2534,3.0966113,0.12477854,0.43063033,0.48149043
2535,3.0966113,0.12477854,0.43063033,0.48149043
2536,3.0966113,0.12477854,0.43063033,0.48149043
2537,3.0966113,0.12477854,0.43063033,0.48149043
2538,3.0966113,0.12477854,0.43063033,0.48149043
2539,3.0966113,0.12477854,0.43063033,0.48149043
2540,3.0966113,0.12477855,0.43063033,0.48149043
2541,3.0966113,0.124778576,0.43063033,0.48149043
2542,3.0966113,0.12477858,0.43063033,0.48149043
2543,3.0966113,0.12477858,0.43063033,0.48149043
2544,3.0966113,0.12477858,0.43063033,0.48149043
2545,3.0966113,0.1247786,0.43063033,0.48149043
2546,3.0966113,0.1247786,0.43063033,0.48149043
2547,3.0966113,0.124778606,0.43063033,0.48149043
2548,3.0966113,0.12477861,0.43063033,0.48149043
2549,3.0966113,0.12477863,0.43063033,0.48149043
2550,3.0966113,0.12477863,0.43063033,0.48149043
2551,3.0966113,0.12477863,0.43063033,0.48149043
2552,3.0966113,0.124778636,0.43063033,0.48149043
2553,3.0966113,0.12477866,0.43063033,0.48149043
2554,3.0966113,0.12477866,0.43063033,0.48149043
2555,3.0966113,0.124778666,0.43063033,0.48149043
2556,3.0966113,0.12477868,0.43063033,0.48149043
2557,3.0966113,0.124778695,0.43063033,0.48149043
2558,3.0966113,0.124778695,0.43063033,0.48149043
2559,3.0966113,0.124778695,0.43063033,0.48149043
2560,3.0966113,0.1247787,0.43063033,0.48149043
2561,3.0966113,0.1247787,0.43063033,0.48149043
2562,3.0966113,0.1247787,0.43063033,0.48149043
2563,3.0966113,0.1247787,0.43063033,0.48149043
2564,3.0966113,0.1247787,0.43063033,0.48149043
2565,3.0966113,0.1247787,0.43063033,0.48149043
2566,3.0966113,0.1247787,0.43063033,0.48149043
2567,3.0966113,0.1247787,0.43063033,0.48149043
2568,3.0966113,0.1247787,0.43063033,0.48149043
2569,3.0966113,0.1247787,0.43063033,0.48149043
2570,3.0966113,0.1247787,0.43063033,0.48149043
2571,3.0966113,0.1247787,0.43063033,0.48149043
2572,3.0966113,0.1247787,0.43063033,0.48149043
2573,3.0966113,0.12477871,0.43063033,0.48149043
2574,3.0966113,0.12477873,0.43063033,0.48149043
2575,3.0966113,0.12477873,0.43063033,0.48149043
2576,3.0966113,0.12477873,0.43063033,0.48149043
2577,3.0966113,0.12477873,0.43063033,0.48149043
2578,3.0966113,0.12477873,0.43063033,0.48149043
2579,3.0966113,0.124778755,0.43063033,0.48149043
2580,3.0966113,0.124778755,0.43063033,0.48149043
2581,3.0966113,0.12477876,0.43063033,0.48149043
2582,3.0966113,0.12477876,0.43063033,0.48149043
2583,3.0966113,0.12477876,0.43063033,0.48149043
2584,3.0966113,0.12477876,0.43063033,0.48149043
2585,3.0966113,0.12477876,0.43063033,0.48149043
2586,3.0966113,0.12477876,0.43063033,0.48149043
2587,3.0966113,0.12477876,0.43063033,0.48149043
2588,3.0966113,0.12477876,0.43063033,0.48149043
2589,3.0966113,0.12477876,0.43063033,0.48149043
2590,3.0966113,0.12477876,0.43063033,0.48149043
2591,3.0966113,0.12477876,0.43063033,0.48149043
2592,3.0966113,0.12477876,0.43063033,0.48149043
2593,3.0966113,0.12477876,0.43063033,0.48149043
2594,3.0966113,0.12477876,0.43063033,0.48149043
2595,3.0966113,0.12477876,0.43063033,0.48149043
2596,3.0966113,0.12477876,0.43063033,0.48149043
2597,3.0966113,0.12477876,0.43063033,0.48149043
2598,3.0966113,0.12477876,0.43063033,0.48149043
2599,3.0966113,0.12477876,0.43063033,0.48149043
2600,3.0966113,0.12477877,0.43063033,0.48149043
2601,3.0966113,0.12477879,0.43063033,0.48149043
2602,3.0966113,0.12477879,0.43063033,0.48149043
2603,3.0966113,0.12477879,0.43063033,0.48149043
2604,3.0966113,0.12477879,0.43063033,0.48149043
2605,3.0966113,0.12477879,0.43063033,0.48149043
2606,3.0966113,0.12477879,0.43063033,0.48149043
2607,3.0966113,0.12477879,0.43063033,0.48149043
2608,3.0966113,0.12477879,0.43063033,0.48149043
2609,3.0966113,0.12477879,0.43063033,0.48149043
2610,3.0966113,0.12477879,0.43063033,0.48149043
